DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/14/2018,18:50,BROOKLYN,11210,40.638546,-73.94924,"(40.638546, -73.94924)",FOSTER AVENUE                   ,EAST 29 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881366,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,18:55,BRONX,10473,40.82256,-73.87101,"(40.82256, -73.87101)",METCALF AVENUE                  ,STORY AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3881247,SPORT UTILITY / STATION WAGON,,,,
04/14/2018,19:00,BRONX,10468,40.87229,-73.90096,"(40.87229, -73.90096)",WEBB AVENUE                     ,WEST 197 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3881622,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,
04/14/2018,19:00,BROOKLYN,11210,40.62748,-73.939156,"(40.62748, -73.939156)",,,3811      AVENUE J                      ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3881941,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
04/14/2018,19:00,STATEN ISLAND,10306,40.58004,-74.11396,"(40.58004, -74.11396)",RICHMOND ROAD                   ,TODT HILL ROAD,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3881370,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/14/2018,19:00,,,,,,NORTHERN BOULEVARD              ,214 PKACE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3881641,PASSENGER VEHICLE,,,,
04/14/2018,19:05,QUEENS,11354,40.75732,-73.834015,"(40.75732, -73.834015)",,,40-24     COLLEGE POINT BOULEVARD       ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3880844,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/14/2018,19:08,MANHATTAN,10001,40.745384,-73.99471,"(40.745384, -73.99471)",7 AVENUE                        ,WEST 25 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3881092,TAXI,PASSENGER VEHICLE,,,
04/14/2018,19:14,,,40.60294,-74.12428,"(40.60294, -74.12428)",QUEEN STREET                    ,MELBA STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Alcohol Involvement,,,,3881799,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/14/2018,19:15,MANHATTAN,10120,40.750114,-73.98859,"(40.750114, -73.98859)",,,112       WEST 34 STREET                ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881260,BICYCLE,TAXI,,,
04/14/2018,19:20,QUEENS,11369,40.75914,-73.86126,"(40.75914, -73.86126)",,,32-40     108 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881238,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,19:20,,,,,,GRAND ARMY PLAZA                ,UNION STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3880988,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/14/2018,19:20,,,40.818592,-73.90003,"(40.818592, -73.90003)",LONGWOOD AVENUE                 ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3880758,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,19:30,BRONX,10475,40.890076,-73.819855,"(40.890076, -73.819855)",BOSTON ROAD                     ,ROPES AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3881494,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/14/2018,19:30,MANHATTAN,10022,40.7606,-73.96434,"(40.7606, -73.96434)",EAST 59 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Turning Improperly,,,,3880506,TAXI,PASSENGER VEHICLE,,,
04/14/2018,19:30,MANHATTAN,10037,40.81344,-73.94135,"(40.81344, -73.94135)",WEST 134 STREET                 ,LENOX AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Outside Car Distraction,,,,3881227,PASSENGER VEHICLE,TAXI,,,
04/14/2018,19:30,QUEENS,11422,40.66535,-73.73071,"(40.66535, -73.73071)",,,247-22    SOUTH CONDUIT AVENUE          ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3880498,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/14/2018,19:30,STATEN ISLAND,10310,40.63367,-74.12945,"(40.63367, -74.12945)",JEWETT AVENUE                   ,CASTLETON AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3881284,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/14/2018,19:36,MANHATTAN,10035,40.804745,-73.938324,"(40.804745, -73.938324)",,,116       EAST 125 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3882072,TAXI,,,,
04/14/2018,19:40,,,40.72983,-74.010666,"(40.72983, -74.010666)",CLARKSON STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881099,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/14/2018,19:45,QUEENS,11432,40.716682,-73.80806,"(40.716682, -73.80806)",,,82-75     PARSONS BOULEVARD             ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881448,BICYCLE,SPORT UTILITY / STATION WAGON,,,
04/14/2018,19:49,MANHATTAN,10019,40.760456,-73.98374,"(40.760456, -73.98374)",WEST 49 STREET                  ,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880956,TAXI,,,,
04/14/2018,19:50,STATEN ISLAND,10306,40.572563,-74.098816,"(40.572563, -74.098816)",GREELEY AVENUE                  ,MORELAND STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3881375,PASSENGER VEHICLE,,,,
04/14/2018,19:54,,,,,,East Tremont Avenue             ,East 177 street,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881089,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/14/2018,1:00,BROOKLYN,11208,40.6858,-73.874794,"(40.6858, -73.874794)",,,114       EUCLID AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3882198,SPORT UTILITY / STATION WAGON,,,,
04/14/2018,1:01,MANHATTAN,10001,40.75458,-73.99915,"(40.75458, -73.99915)",10 AVENUE                       ,WEST 34 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,,,,,3881532,SPORT UTILITY / STATION WAGON,,,,
04/14/2018,1:10,MANHATTAN,10016,40.743782,-73.97352,"(40.743782, -73.97352)",1 AVENUE                        ,EAST 34 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880095,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/14/2018,1:22,BROOKLYN,11206,40.697853,-73.93325,"(40.697853, -73.93325)",BUSHWICK AVENUE                 ,TROUTMAN STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880721,PASSENGER VEHICLE,,,,
04/14/2018,1:30,MANHATTAN,10002,40.716778,-73.98934,"(40.716778, -73.98934)",,,350       GRAND STREET                  ,0,0,0,0,0,0,0,0,Following Too Closely,Other Vehicular,,,,3880532,PICK-UP TRUCK,MOTORCYCLE,,,
04/14/2018,1:35,QUEENS,11422,40.673073,-73.73013,"(40.673073, -73.73013)",,,133-71    244 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880010,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/14/2018,1:44,BROOKLYN,11201,,,,OLD FULTON STREET               ,HICKS STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,,,3880083,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
04/14/2018,1:45,MANHATTAN,10016,40.750904,-73.98068,"(40.750904, -73.98068)",EAST 39 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880100,TAXI,AR,,,
04/14/2018,1:50,BROOKLYN,11249,40.722027,-73.95704,"(40.722027, -73.95704)",,,111       NORTH 12 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3881351,TAXI,PASSENGER VEHICLE,,,
04/14/2018,1:57,BROOKLYN,11206,40.709007,-73.940994,"(40.709007, -73.940994)",,,200       SCHOLES STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3882080,PASSENGER VEHICLE,,,,
04/14/2018,20:00,BROOKLYN,11222,40.733955,-73.95826,"(40.733955, -73.95826)",,,238       FRANKLIN STREET               ,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,,,3881355,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
04/14/2018,20:00,MANHATTAN,10128,40.781944,-73.94568,"(40.781944, -73.94568)",EAST 94 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3882163,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/14/2018,20:00,,,40.729084,-73.98133,"(40.729084, -73.98133)",AVENUE A                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3881222,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,20:02,,,40.868332,-73.83274,"(40.868332, -73.83274)",NEW ENGLAND THRUWAY             ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881465,PASSENGER VEHICLE,BU,,,
04/14/2018,20:04,QUEENS,11379,40.725006,-73.8792,"(40.725006, -73.8792)",80 STREET                       ,ELIOT AVENUE,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3881137,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/14/2018,20:05,BROOKLYN,11221,40.700935,-73.92722,"(40.700935, -73.92722)",,,42        STARR STREET                  ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3880720,SPORT UTILITY / STATION WAGON,BICYCLE,,,
04/14/2018,20:05,QUEENS,11355,40.76113,-73.81227,"(40.76113, -73.81227)",MURRAY STREET                   ,SANFORD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880854,SPORT UTILITY / STATION WAGON,,,,
04/14/2018,20:08,MANHATTAN,10016,40.748302,-73.97835,"(40.748302, -73.97835)",LEXINGTON AVENUE                ,EAST 37 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3880496,SPORT UTILITY / STATION WAGON,TAXI,,,
04/14/2018,20:10,QUEENS,11372,40.747982,-73.88975,"(40.747982, -73.88975)",,,37-43     76 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881237,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,20:10,,,40.68979,-73.75202,"(40.68979, -73.75202)",120 AVENUE                      ,198 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3882380,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/14/2018,20:10,,,,,,CITY ISLAND ROAD                ,SHORE ROAD,,6,0,0,0,0,0,6,0,Alcohol Involvement,Unspecified,Unspecified,,,3881580,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/14/2018,20:14,MANHATTAN,10013,40.72106,-73.99821,"(40.72106, -73.99821)",LAFAYETTE STREET                ,BROOME STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881402,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/14/2018,20:15,MANHATTAN,10029,40.79347,-73.93726,"(40.79347, -73.93726)",1 AVENUE                        ,EAST 112 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3882240,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,20:20,MANHATTAN,10075,40.775642,-73.960526,"(40.775642, -73.960526)",EAST 79 STREET                  ,PARK AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3882191,SPORT UTILITY / STATION WAGON,TAXI,,,
04/14/2018,20:21,BROOKLYN,11231,40.682907,-73.99306,"(40.682907, -73.99306)",SMITH STREET                    ,DE GRAW STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3881467,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/14/2018,20:26,BROOKLYN,11219,40.633602,-73.99579,"(40.633602, -73.99579)",,,1237      53 STREET                     ,1,0,1,0,0,0,0,0,Unspecified,,,,,3882356,SPORT UTILITY / STATION WAGON,,,,
04/14/2018,20:30,MANHATTAN,10026,40.805027,-73.95277,"(40.805027, -73.95277)",SAINT NICHOLAS AVENUE           ,WEST 118 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3882258,PASSENGER VEHICLE,CONV,,,
04/14/2018,20:30,QUEENS,11415,,,,,,127-15    KEW GARDEN ROAD               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881334,SPORT UTILITY / STATION WAGON,TAXI,,,
04/14/2018,20:30,,,40.753788,-73.744286,"(40.753788, -73.744286)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3881505,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,20:30,QUEENS,11420,40.677654,-73.82866,"(40.677654, -73.82866)",,,110-00    ROCKAWAY BOULEVARD            ,1,0,1,0,0,0,0,0,Unspecified,,,,,3881295,SPORT UTILITY / STATION WAGON,,,,
04/14/2018,20:30,QUEENS,11432,40.713173,-73.78573,"(40.713173, -73.78573)",WEXFORD TERRACE                 ,EDGERTON BOULEVARD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3881455,PICK-UP TRUCK,,,,
04/14/2018,20:30,,,40.75548,-73.74173,"(40.75548, -73.74173)",LONG ISLAND EXPRESSWAY          ,,,5,0,0,0,0,0,5,0,Following Too Closely,Unspecified,Unspecified,,,3881506,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
04/14/2018,20:40,QUEENS,11385,40.700592,-73.85457,"(40.700592, -73.85457)",FOREST PARK DRIVE               ,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881333,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
04/14/2018,20:40,,,40.624958,-74.145775,"(40.624958, -74.145775)",FOREST AVENUE                   ,WILLOW ROAD EAST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880871,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,20:45,QUEENS,11420,40.665615,-73.81757,"(40.665615, -73.81757)",123 STREET                      ,NORTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3881318,DP,PASSENGER VEHICLE,,,
04/14/2018,20:55,QUEENS,11103,40.761997,-73.91653,"(40.761997, -73.91653)",,,30-87     STEINWAY STREET               ,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3881075,MOTORCYCLE,PASSENGER VEHICLE,,,
04/14/2018,21:00,BROOKLYN,11228,40.625454,-74.01283,"(40.625454, -74.01283)",73 STREET                       ,10 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881771,SPORT UTILITY / STATION WAGON,,,,
04/14/2018,21:00,MANHATTAN,10009,40.729115,-73.983406,"(40.729115, -73.983406)",,,418       EAST 11 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881234,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,21:00,MANHATTAN,10036,40.761356,-73.99421,"(40.761356, -73.99421)",,,630       10 AVENUE                     ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3880520,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,21:00,BROOKLYN,11203,40.651604,-73.933304,"(40.651604, -73.933304)",CHURCH AVENUE                   ,SCHENECTADY AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3881671,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/15/2018,17:05,,,40.665142,-73.88557,"(40.665142, -73.88557)",NEW LOTS AVENUE                 ,,,1,0,1,0,0,0,0,0,,,,,,3847533,,,,,
04/14/2018,21:05,QUEENS,11372,40.754414,-73.87854,"(40.754414, -73.87854)",89 STREET                       ,34 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Backing Unsafely,,,,3881169,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,21:15,BROOKLYN,11205,40.696785,-73.95659,"(40.696785, -73.95659)",BEDFORD AVENUE                  ,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880910,PASSENGER VEHICLE,,,,
04/14/2018,21:20,,,40.798576,-73.97316,"(40.798576, -73.97316)",RIVERSIDE DRIVE                 ,WEST 100 STREET,,1,0,0,0,0,0,1,0,,,,,,3882262,,,,,
04/14/2018,21:21,BRONX,10465,40.87831,-73.870155,"(40.87831, -73.870155)",BRONX RIVER PARKWAY             ,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880892,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,21:25,,,40.77029,-73.81732,"(40.77029, -73.81732)",149 STREET                      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880943,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/14/2018,21:25,MANHATTAN,10025,40.80111,-73.965225,"(40.80111, -73.965225)",WEST 107 STREET                 ,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3882259,BICYCLE,TAXI,,,
04/14/2018,21:25,MANHATTAN,10128,40.782005,-73.95167,"(40.782005, -73.95167)",EAST 91 STREET                  ,3 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3882176,TAXI,,,,
04/14/2018,21:27,BROOKLYN,11217,40.677998,-73.97306,"(40.677998, -73.97306)",FLATBUSH AVENUE                 ,7 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880997,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/14/2018,21:30,MANHATTAN,10016,40.751484,-73.98204,"(40.751484, -73.98204)",,,445       5 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881153,MOTORCYCLE,PASSENGER VEHICLE,,,
04/14/2018,21:30,,,40.76991,-73.87999,"(40.76991, -73.87999)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,,,,3881159,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/14/2018,21:35,BRONX,10467,40.86222,-73.86364,"(40.86222, -73.86364)",,,2451      BARNES AVENUE                 ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3881219,PASSENGER VEHICLE,,,,
04/14/2018,21:39,QUEENS,11420,40.666893,-73.80546,"(40.666893, -73.80546)",NORTH CONDUIT AVENUE            ,134 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3881304,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,21:45,,,40.653088,-73.88551,"(40.653088, -73.88551)",FLATLANDS AVENUE                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3882200,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,21:45,,,40.67578,-74.0014,"(40.67578, -74.0014)",HAMILTON AVENUE                 ,WEST 9 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3881473,PASSENGER VEHICLE,TAXI,,,
04/14/2018,21:45,,,40.718636,-73.959015,"(40.718636, -73.959015)",NORTH 7 STREET                  ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3881349,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,21:49,,,40.837402,-73.873886,"(40.837402, -73.873886)",BRONX RIVER PARKWAY RAMP        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3881173,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/14/2018,21:50,QUEENS,11372,40.75585,-73.88259,"(40.75585, -73.88259)",NORTHERN BOULEVARD              ,85 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881239,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/14/2018,21:55,MANHATTAN,10025,40.80608,-73.96532,"(40.80608, -73.96532)",WEST 113 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881403,AM,,,,
04/14/2018,21:59,MANHATTAN,10034,40.86369,-73.91707,"(40.86369, -73.91707)",WEST 207 STREET                 ,9 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3881701,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/14/2018,21:59,,,40.858707,-73.9037,"(40.858707, -73.9037)",JEROME AVENUE                   ,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,,,,,3881261,SPORT UTILITY / STATION WAGON,,,,
04/14/2018,22:00,BROOKLYN,11201,40.696198,-73.98869,"(40.696198, -73.98869)",ADAMS STREET                    ,TILLARY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880507,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/14/2018,22:00,QUEENS,11435,40.71042,-73.81592,"(40.71042, -73.81592)",,,141-27    84 DRIVE                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3881456,TAXI,SPORT UTILITY / STATION WAGON,,,
04/14/2018,22:00,BROOKLYN,11205,40.69336,-73.97585,"(40.69336, -73.97585)",MYRTLE AVENUE                   ,NORTH PORTLAND AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,,,3880799,PICK-UP TRUCK,PASSENGER VEHICLE,PICK-UP TRUCK,,
04/14/2018,22:00,QUEENS,11420,,,,VANWYCK EXPRESSWAY              ,NORTH CONDUIT AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3881287,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,11:42,,,40.685093,-73.8596,"(40.685093, -73.8596)",81 STREET                       ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880041,PASSENGER VEHICLE,,,,
04/14/2018,22:04,MANHATTAN,10006,40.710876,-74.01439,"(40.710876, -74.01439)",WEST STREET                     ,LIBERTY STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3880536,SPORT UTILITY / STATION WAGON,BICYCLE,,,
04/14/2018,22:05,BROOKLYN,11222,40.721836,-73.94308,"(40.721836, -73.94308)",,,194       ENGERT AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881356,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/14/2018,22:11,,,40.673008,-73.78809,"(40.673008, -73.78809)",ROCKAWAY BOULEVARD              ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881527,PASSENGER VEHICLE,BU,,,
04/14/2018,22:19,BRONX,10475,40.869335,-73.8255,"(40.869335, -73.8255)",,,2100      BARTOW AVENUE                 ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3881579,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/14/2018,22:20,BROOKLYN,11218,40.63913,-73.98428,"(40.63913, -73.98428)",,,3922      14 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3881214,SPORT UTILITY / STATION WAGON,,,,
04/14/2018,22:24,MANHATTAN,10013,40.72345,-74.00384,"(40.72345, -74.00384)",WATTS STREET                    ,THOMPSON STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3881652,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,22:25,MANHATTAN,10012,40.721436,-73.99555,"(40.721436, -73.99555)",,,203       MOTT STREET                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3881417,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,22:30,BROOKLYN,11208,40.666595,-73.87176,"(40.666595, -73.87176)",LINDEN BOULEVARD                ,FOUNTAIN AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3882210,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,22:30,MANHATTAN,10012,40.723366,-73.99571,"(40.723366, -73.99571)",MULBERRY STREET                 ,PRINCE STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881392,PASSENGER VEHICLE,,,,
04/14/2018,22:30,,,40.711033,-73.7281,"(40.711033, -73.7281)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880734,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/14/2018,22:30,,,40.82815,-73.93491,"(40.82815, -73.93491)",MACOMBS PLACE                   ,WEST 155 STREET,,4,0,0,0,0,0,4,0,Traffic Control Disregarded,Unspecified,,,,3881105,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/14/2018,22:33,,,40.633564,-74.01595,"(40.633564, -74.01595)",66 STREET                       ,7 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3881768,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2018,22:40,,,,,,FRANCIS LEWIS BOULEVARD         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881504,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
